TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2018,5,11,17,0,20XX WHYTE AVE,Kitsilano,488970.8197,5458077.6518
Theft from Vehicle,2005,11,9,6,30,20XX WHYTE AVE,Kitsilano,489004.8074,5458076.7072
Theft from Vehicle,2020,1,16,17,6,20XX WHYTE AVE,Kitsilano,489020.8142,5458076.2623
Theft from Vehicle,2015,4,7,20,0,20XX WHYTE AVE,Kitsilano,489032.16,5458075.9469
Theft from Vehicle,2005,5,8,19,0,20XX WHYTE AVE,Kitsilano,489075.4684,5458074.7431
Theft from Vehicle,2007,4,19,21,0,20XX WHYTE AVE,Kitsilano,489075.4684,5458074.7431
Theft from Vehicle,2010,4,3,18,0,20XX WHYTE AVE,Kitsilano,489075.4684,5458074.7431
Theft from Vehicle,2014,11,11,21,0,20XX WHYTE AVE,Kitsilano,489075.4684,5458074.7431
Theft from Vehicle,2022,12,21,17,30,20XX WHYTE AVE,Kitsilano,489077.9509,5458074.6744
Theft from Vehicle,2004,3,18,14,45,20XX YEW ST,Kitsilano,488718.0119,5457272.3207
Theft from Vehicle,2004,11,9,23,0,20XX YEW ST,Kitsilano,488718.0119,5457272.3207
Theft from Vehicle,2005,1,6,0,0,20XX YEW ST,Kitsilano,488718.0119,5457272.3207
Theft from Vehicle,2007,8,19,19,55,20XX YEW ST,Kitsilano,488718.0119,5457272.3207
Theft from Vehicle,2017,4,19,16,15,20XX YORK AVE,Kitsilano,488973.8334,5457668.2607
Theft from Vehicle,2018,4,4,19,0,20XX YORK AVE,Kitsilano,488973.8334,5457668.2607
Theft from Vehicle,2003,4,21,18,30,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2003,4,23,0,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2003,6,3,21,30,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2003,6,22,21,30,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2004,2,2,22,30,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2004,2,12,0,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2004,3,22,19,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2004,5,7,11,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2004,7,8,1,30,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2004,9,8,7,30,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2004,9,11,19,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2004,9,13,18,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2004,9,13,22,30,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2005,10,22,21,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2005,10,23,10,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2006,11,12,20,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2006,11,12,20,30,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2007,3,30,17,15,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2007,3,31,1,23,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2007,11,14,19,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2007,12,25,7,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2007,12,25,7,24,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2008,8,6,3,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2009,11,9,21,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2013,2,13,12,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2013,3,4,18,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2016,3,5,6,36,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2016,6,8,0,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2016,7,16,0,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2016,7,17,19,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2019,1,27,12,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2019,1,30,21,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2019,2,17,17,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2019,10,16,20,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2019,11,1,12,0,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2003,1,14,23,0,20XX YORK AVE,Kitsilano,488995.8711,5457658.5422
Theft from Vehicle,2004,1,9,22,30,20XX YORK AVE,Kitsilano,488995.8711,5457658.5422
Theft from Vehicle,2004,3,11,0,0,20XX YORK AVE,Kitsilano,488995.8711,5457658.5422
Theft from Vehicle,2004,3,28,19,0,20XX YORK AVE,Kitsilano,488995.8711,5457658.5422
Theft from Vehicle,2004,5,24,20,0,20XX YORK AVE,Kitsilano,488995.8711,5457658.5422
Theft from Vehicle,2006,2,12,15,0,20XX YORK AVE,Kitsilano,488995.8711,5457658.5422
Theft from Vehicle,2006,9,10,7,0,20XX YORK AVE,Kitsilano,488995.8711,5457658.5422
Theft from Vehicle,2006,12,22,18,0,20XX YORK AVE,Kitsilano,488995.8711,5457658.5422
Theft from Vehicle,2006,12,22,20,0,20XX YORK AVE,Kitsilano,488995.8711,5457658.5422
Theft from Vehicle,2009,2,14,17,15,20XX YORK AVE,Kitsilano,488995.8711,5457658.5422
Theft from Vehicle,2009,2,14,18,30,20XX YORK AVE,Kitsilano,488995.8711,5457658.5422
Theft from Vehicle,2020,1,6,17,30,20XX YORK AVE,Kitsilano,488996.4974,5457658.5259
Theft from Vehicle,2020,1,6,19,30,20XX YORK AVE,Kitsilano,488996.4974,5457658.5259
Theft from Vehicle,2020,1,6,21,0,20XX YORK AVE,Kitsilano,488996.4974,5457658.5259
Theft from Vehicle,2020,1,6,22,0,20XX YORK AVE,Kitsilano,488996.4974,5457658.5259
Theft from Vehicle,2020,8,22,16,0,20XX YORK AVE,Kitsilano,488996.4974,5457658.5259
Theft from Vehicle,2022,4,12,18,0,20XX YORK AVE,Kitsilano,488996.4974,5457658.5259
Theft from Vehicle,2008,2,9,16,0,20XX YORK AVE,Kitsilano,489002.1358,5457658.3797
Theft from Vehicle,2010,6,16,23,0,20XX YORK AVE,Kitsilano,489002.1358,5457658.3797
Theft from Vehicle,2017,6,16,17,0,20XX YORK AVE,Kitsilano,489003.0405,5457658.3563
Theft from Vehicle,2003,2,10,0,0,20XX YORK AVE,Kitsilano,489011.5329,5457658.1361
Theft from Vehicle,2015,12,19,14,0,20XX YORK AVE,Kitsilano,489014.6653,5457658.0549
Theft from Vehicle,2015,12,20,9,0,20XX YORK AVE,Kitsilano,489014.6653,5457658.0549
Theft from Vehicle,2015,12,27,18,0,20XX YORK AVE,Kitsilano,489014.6653,5457658.0549
Theft from Vehicle,2016,1,13,19,0,20XX YORK AVE,Kitsilano,489014.6653,5457658.0549
Theft from Vehicle,2017,2,1,15,0,20XX YORK AVE,Kitsilano,489014.6653,5457658.0549
Theft from Vehicle,2005,11,11,16,45,20XX YORK AVE,Kitsilano,489020.93,5457657.8925
Theft from Vehicle,2014,8,16,23,0,20XX YORK AVE,Kitsilano,489027.4317,5457666.871
Theft from Vehicle,2004,6,4,16,0,20XX YORK AVE,Kitsilano,489058.5184,5457656.9179
Theft from Vehicle,2008,3,15,18,0,20XX YORK AVE,Kitsilano,489058.5184,5457656.9179
Theft from Vehicle,2015,9,25,13,0,20XX YORK AVE,Kitsilano,489058.5184,5457656.9179
Theft from Vehicle,2016,6,4,2,0,20XX YORK AVE,Kitsilano,489058.5184,5457656.9179
Theft from Vehicle,2019,4,8,23,37,20XX YORK AVE,Kitsilano,489058.5184,5457656.9179
Theft from Vehicle,2019,8,5,16,0,20XX YORK AVE,Kitsilano,489058.5184,5457656.9179
Theft from Vehicle,2017,9,15,21,0,20XX YORK AVE,Kitsilano,489061.9289,5457656.8294
Theft from Vehicle,2018,3,7,19,5,20XX YORK AVE,Kitsilano,489061.9289,5457656.8294
Theft from Vehicle,2022,3,12,18,0,20XX YORK AVE,Kitsilano,489061.9289,5457656.8294
Theft from Vehicle,2019,4,27,15,0,21XX ALMA ST,Kitsilano,486492.8288,5457233.1475
Theft from Vehicle,2020,7,24,17,30,21XX ALMA ST,Kitsilano,486492.8288,5457233.1475
Theft from Vehicle,2006,9,8,17,0,21XX ARBUTUS ST,Kitsilano,488877.8484,5457163.3499
Theft from Vehicle,2011,8,1,20,0,21XX ARBUTUS ST,Kitsilano,488886.3175,5457128.9124
Theft from Vehicle,2003,9,18,19,0,21XX ARBUTUS ST,Kitsilano,488886.6877,5457147.7542
Theft from Vehicle,2007,10,27,22,30,21XX ARBUTUS ST,Kitsilano,488887.159,5457171.7347
Theft from Vehicle,2011,4,30,10,30,21XX ARBUTUS ST,Kitsilano,488887.159,5457171.7347
Theft from Vehicle,2022,12,16,22,0,21XX ARBUTUS ST,Kitsilano,488887.196,5457173.6003
Theft from Vehicle,2019,9,12,21,0,21XX BAYSWATER ST,Kitsilano,487544.9529,5457136.8856
Theft from Vehicle,2006,10,6,20,30,21XX BAYSWATER ST,Kitsilano,487545.0427,5457140.375
Theft from Vehicle,2005,7,17,1,0,21XX BLENHEIM ST,Kitsilano,487075.8778,5457177.4125
Theft from Vehicle,2019,12,16,21,0,21XX BLENHEIM ST,Kitsilano,487075.9058,5457177.946
Theft from Vehicle,2003,1,30,21,45,21XX BLENHEIM ST,Kitsilano,487078.0389,5457218.1558
Theft from Vehicle,2012,1,20,19,0,21XX BURRARD ST,Kitsilano,489399.0736,5457125.4476
Theft from Vehicle,2019,4,26,19,0,21XX COLLINGWOOD ST,Kitsilano,486771.7332,5457151.7639
Theft from Vehicle,2017,7,13,0,1,21XX COLLINGWOOD ST,Kitsilano,486772.2071,5457170.0029
Theft from Vehicle,2006,10,19,16,0,21XX COLLINGWOOD ST,Kitsilano,486772.6778,5457188.1089
Theft from Vehicle,2007,1,6,15,0,21XX COLLINGWOOD ST,Kitsilano,486772.6778,5457188.1089
Theft from Vehicle,2016,3,7,0,0,21XX COLLINGWOOD ST,Kitsilano,486772.6778,5457188.1089
Theft from Vehicle,2016,5,22,21,0,21XX COLLINGWOOD ST,Kitsilano,486773.1195,5457205.1027
Theft from Vehicle,2013,12,4,21,0,21XX COLLINGWOOD ST,Kitsilano,486782.0396,5457196.3682
Theft from Vehicle,2013,12,4,21,0,21XX COLLINGWOOD ST,Kitsilano,486782.7905,5457225.2577
Theft from Vehicle,2023,7,13,22,5,21XX COLLINGWOOD ST,Kitsilano,486782.7905,5457225.2577
Theft from Vehicle,2017,9,16,17,30,21XX CORNWALL AVE,Kitsilano,488794.5086,5457763.7605
Theft from Vehicle,2003,1,7,19,0,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2004,2,9,20,30,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2004,2,10,20,0,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2005,4,7,1,0,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2005,7,17,22,30,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2005,7,26,17,30,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2006,4,7,0,0,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2006,4,13,23,0,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2006,9,3,14,0,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2006,11,6,18,0,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2006,11,13,0,0,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2006,12,22,23,0,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2007,7,20,20,0,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2009,2,14,15,0,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2011,6,7,19,0,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2011,6,7,22,0,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2011,10,20,15,30,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2012,6,19,10,30,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2012,10,30,19,0,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2013,3,19,18,30,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2013,3,25,15,0,21XX CORNWALL AVE,Kitsilano,488795.2854,5457763.7412
Theft from Vehicle,2003,4,3,21,30,21XX CORNWALL AVE,Kitsilano,488827.0507,5457762.9476
Theft from Vehicle,2007,4,23,16,45,21XX CORNWALL AVE,Kitsilano,488827.0507,5457762.9476
Theft from Vehicle,2019,3,13,0,0,21XX CORNWALL AVE,Kitsilano,488827.6859,5457762.9316
Theft from Vehicle,2011,5,31,22,0,21XX CORNWALL AVE,Kitsilano,488855.6395,5457762.2334
Theft from Vehicle,2003,8,24,17,0,21XX CORNWALL AVE,Kitsilano,488874.6987,5457761.7572
Theft from Vehicle,2003,8,25,18,0,21XX CORNWALL AVE,Kitsilano,488874.6987,5457761.7572
Theft from Vehicle,2003,8,26,0,1,21XX CORNWALL AVE,Kitsilano,488874.6987,5457761.7572
Theft from Vehicle,2004,7,20,17,0,21XX CORNWALL AVE,Kitsilano,488874.6987,5457761.7572
Theft from Vehicle,2007,12,21,16,0,21XX CORNWALL AVE,Kitsilano,488874.6987,5457761.7572
Theft from Vehicle,2007,12,21,17,0,21XX CORNWALL AVE,Kitsilano,488874.6987,5457761.7572
Theft from Vehicle,2008,3,5,13,0,21XX CORNWALL AVE,Kitsilano,488874.6987,5457761.7572
Theft from Vehicle,2008,4,17,0,0,21XX CORNWALL AVE,Kitsilano,488874.6987,5457761.7572
Theft from Vehicle,2011,9,2,17,0,21XX CORNWALL AVE,Kitsilano,488874.6987,5457761.7572
Theft from Vehicle,2011,12,23,0,0,21XX CORNWALL AVE,Kitsilano,488874.6987,5457761.7572
Theft from Vehicle,2011,12,23,18,0,21XX CORNWALL AVE,Kitsilano,488874.6987,5457761.7572
Theft from Vehicle,2011,12,27,17,30,21XX CORNWALL AVE,Kitsilano,488874.6987,5457761.7572
Theft from Vehicle,2011,12,29,6,0,21XX CORNWALL AVE,Kitsilano,488874.6987,5457761.7572
Theft from Vehicle,2012,2,28,18,0,21XX CORNWALL AVE,Kitsilano,488874.6987,5457761.7572
Theft from Vehicle,2013,9,17,13,0,21XX CORNWALL AVE,Kitsilano,488874.6987,5457761.7572
Theft from Vehicle,2013,9,19,17,30,21XX CORNWALL AVE,Kitsilano,488874.6987,5457761.7572
Theft from Vehicle,2013,9,19,19,0,21XX CORNWALL AVE,Kitsilano,488874.6987,5457761.7572
Theft from Vehicle,2013,9,19,20,0,21XX CORNWALL AVE,Kitsilano,488874.6987,5457761.7572
Theft from Vehicle,2013,9,19,22,15,21XX CORNWALL AVE,Kitsilano,488874.6987,5457761.7572
Theft from Vehicle,2005,5,25,12,0,21XX CORNWALL AVE,Kitsilano,488890.5814,5457761.3605
Theft from Vehicle,2012,8,5,17,21,21XX CORNWALL AVE,Kitsilano,488890.5814,5457761.3605
Theft from Vehicle,2012,9,8,13,30,21XX CORNWALL AVE,Kitsilano,488890.5814,5457761.3605
Theft from Vehicle,2014,1,11,20,0,21XX CORNWALL AVE,Kitsilano,488890.5814,5457761.3605
Theft from Vehicle,2005,3,30,18,0,21XX CYPRESS ST,Kitsilano,489227.4389,5457152.8845
Theft from Vehicle,2010,3,15,21,0,21XX CYPRESS ST,Kitsilano,489227.4389,5457152.8845
Theft from Vehicle,2012,8,9,18,0,21XX CYPRESS ST,Kitsilano,489227.4389,5457152.8845
Theft from Vehicle,2014,10,3,10,0,21XX CYPRESS ST,Kitsilano,489227.4389,5457152.8845
Theft from Vehicle,2018,6,8,20,0,21XX CYPRESS ST,Kitsilano,489235.117,5457116.5066
Theft from Vehicle,2009,2,9,1,0,21XX CYPRESS ST,Kitsilano,489235.4731,5457117.7293
Theft from Vehicle,2018,3,19,19,30,21XX CYPRESS ST,Kitsilano,489235.9305,5457164.4194
Theft from Vehicle,2003,10,28,19,0,21XX CYPRESS ST,Kitsilano,489236.9651,5457164.7978
Theft from Vehicle,2014,11,27,22,0,21XX CYPRESS ST,Kitsilano,489236.9651,5457164.7978
Theft from Vehicle,2015,8,5,23,0,21XX CYPRESS ST,Kitsilano,489236.9651,5457164.7978
Theft from Vehicle,2019,3,12,20,30,21XX DUNBAR ST,Kitsilano,486641.5525,5457195.4574
Theft from Vehicle,2003,5,10,22,0,21XX MACDONALD ST,Kitsilano,487749.2265,5457183.1417
Theft from Vehicle,2015,5,4,12,0,21XX MACDONALD ST,Kitsilano,487749.4238,5457189.9016
Theft from Vehicle,2017,12,6,17,30,21XX MACDONALD ST,Kitsilano,487749.7655,5457201.6062
Theft from Vehicle,2003,3,30,9,0,21XX MACDONALD ST,Kitsilano,487757.5774,5457155.8351
Theft from Vehicle,2013,2,28,14,0,21XX MACDONALD ST,Kitsilano,487758.12,5457174.425
Theft from Vehicle,2009,9,12,12,0,21XX MACDONALD ST,Kitsilano,487758.7119,5457194.7047
Theft from Vehicle,2015,7,27,23,30,21XX MACDONALD ST,Kitsilano,487758.8106,5457198.0847
Theft from Vehicle,2019,3,22,18,55,21XX MACDONALD ST,Kitsilano,487758.8106,5457198.0847
Theft from Vehicle,2022,8,4,8,0,21XX MACDONALD ST,Kitsilano,487758.8106,5457198.0847
Theft from Vehicle,2015,3,7,8,23,21XX MAPLE ST,Kitsilano,489061.4278,5457167.7607
Theft from Vehicle,2003,4,17,12,0,21XX SALAL DR,Kitsilano,488733.3063,5456542.8821
Theft from Vehicle,2003,6,23,0,0,21XX SALAL DR,Kitsilano,488733.3063,5456542.8821
Theft from Vehicle,2004,3,28,19,0,21XX SALAL DR,Kitsilano,488733.3063,5456542.8821
Theft from Vehicle,2004,11,28,15,0,21XX SALAL DR,Kitsilano,488733.3063,5456542.8821
Theft from Vehicle,2004,12,31,16,0,21XX SALAL DR,Kitsilano,488733.3063,5456542.8821
Theft from Vehicle,2004,12,31,18,0,21XX SALAL DR,Kitsilano,488733.3063,5456542.8821
Theft from Vehicle,2005,1,21,0,0,21XX SALAL DR,Kitsilano,488733.3063,5456542.8821
Theft from Vehicle,2005,1,22,12,0,21XX SALAL DR,Kitsilano,488733.3063,5456542.8821
Theft from Vehicle,2005,1,22,13,0,21XX SALAL DR,Kitsilano,488733.3063,5456542.8821
Theft from Vehicle,2005,1,22,15,0,21XX SALAL DR,Kitsilano,488733.3063,5456542.8821
Theft from Vehicle,2005,1,22,16,30,21XX SALAL DR,Kitsilano,488733.3063,5456542.8821
Theft from Vehicle,2005,1,22,17,0,21XX SALAL DR,Kitsilano,488733.3063,5456542.8821
Theft from Vehicle,2005,1,22,19,0,21XX SALAL DR,Kitsilano,488733.3063,5456542.8821
Theft from Vehicle,2005,1,23,1,0,21XX SALAL DR,Kitsilano,488733.3063,5456542.8821
Theft from Vehicle,2008,3,18,18,0,21XX SALAL DR,Kitsilano,488733.3063,5456542.8821
Theft from Vehicle,2010,8,12,18,0,21XX SALAL DR,Kitsilano,488733.3063,5456542.8821
Theft from Vehicle,2005,12,21,17,0,21XX SALAL DR,Kitsilano,488814.9879,5456536.9099
Theft from Vehicle,2009,7,15,12,30,21XX SALAL DR,Kitsilano,488814.9879,5456536.9099
Theft from Vehicle,2007,5,25,0,0,21XX STEPHENS ST,Kitsilano,487890.0699,5457163.3278
Theft from Vehicle,2018,1,3,15,0,21XX STEPHENS ST,Kitsilano,487890.0817,5457163.8803
Theft from Vehicle,2012,5,30,17,0,21XX STEPHENS ST,Kitsilano,487899.4954,5457176.812
Theft from Vehicle,2017,12,11,15,30,21XX STEPHENS ST,Kitsilano,487899.9539,5457198.9055
Theft from Vehicle,2016,12,30,14,0,21XX TRAFALGAR ST,Kitsilano,488031.7316,5457131.6369
Theft from Vehicle,2012,11,21,21,30,21XX TRAFALGAR ST,Kitsilano,488031.7668,5457133.0722
Theft from Vehicle,2003,1,13,16,0,21XX TRAFALGAR ST,Kitsilano,488033.2365,5457193.7803
Theft from Vehicle,2005,3,25,0,30,21XX TRAFALGAR ST,Kitsilano,488033.2365,5457193.7803
Theft from Vehicle,2013,6,27,23,30,21XX TRAFALGAR ST,Kitsilano,488033.2365,5457193.7803
Theft from Vehicle,2017,12,17,2,0,21XX TRAFALGAR ST,Kitsilano,488033.3158,5457197.0428
Theft from Vehicle,2020,1,2,21,30,21XX TRAFALGAR ST,Kitsilano,488033.3158,5457197.0428
Theft from Vehicle,2021,4,11,21,30,21XX TRUTCH ST,Kitsilano,487214.4911,5457198.7795
Theft from Vehicle,2018,7,7,20,0,21XX TRUTCH ST,Kitsilano,487214.5512,5457200.9107
Theft from Vehicle,2006,4,9,23,0,21XX TRUTCH ST,Kitsilano,487214.9313,5457214.3054
Theft from Vehicle,2011,7,29,14,30,21XX TRUTCH ST,Kitsilano,487214.9313,5457214.3054
Theft from Vehicle,2014,10,26,14,10,21XX TRUTCH ST,Kitsilano,487214.9313,5457214.3054
Theft from Vehicle,2015,5,15,17,0,21XX TRUTCH ST,Kitsilano,487214.9313,5457214.3054
Theft from Vehicle,2016,1,2,0,1,21XX TRUTCH ST,Kitsilano,487214.9313,5457214.3054
Theft from Vehicle,2016,7,10,16,0,21XX TRUTCH ST,Kitsilano,487214.9313,5457214.3054
Theft from Vehicle,2018,7,28,20,30,21XX TRUTCH ST,Kitsilano,487215.0223,5457217.528
Theft from Vehicle,2012,8,9,19,40,21XX VINE ST,Kitsilano,488542.8454,5457182.2572
Theft from Vehicle,2003,1,6,17,20,21XX W 10TH AVE,Kitsilano,488732.3182,5456696.8781
Theft from Vehicle,2003,6,11,19,45,21XX W 10TH AVE,Kitsilano,488732.3182,5456696.8781
Theft from Vehicle,2003,6,16,20,0,21XX W 10TH AVE,Kitsilano,488732.3182,5456696.8781
Theft from Vehicle,2003,12,5,23,45,21XX W 10TH AVE,Kitsilano,488732.3182,5456696.8781
Theft from Vehicle,2003,12,6,2,0,21XX W 10TH AVE,Kitsilano,488732.3182,5456696.8781
Theft from Vehicle,2003,12,7,0,0,21XX W 10TH AVE,Kitsilano,488732.3182,5456696.8781
Theft from Vehicle,2003,12,13,21,0,21XX W 10TH AVE,Kitsilano,488732.3182,5456696.8781
Theft from Vehicle,2004,2,6,1,37,21XX W 10TH AVE,Kitsilano,488732.3182,5456696.8781
Theft from Vehicle,2004,12,16,21,30,21XX W 10TH AVE,Kitsilano,488732.3182,5456696.8781
Theft from Vehicle,2008,7,11,14,0,21XX W 10TH AVE,Kitsilano,488732.3182,5456696.8781
Theft from Vehicle,2008,7,12,22,30,21XX W 10TH AVE,Kitsilano,488732.3182,5456696.8781
Theft from Vehicle,2008,7,13,2,30,21XX W 10TH AVE,Kitsilano,488732.3182,5456696.8781
Theft from Vehicle,2010,2,7,5,10,21XX W 10TH AVE,Kitsilano,488732.3182,5456696.8781
Theft from Vehicle,2013,10,31,8,30,21XX W 10TH AVE,Kitsilano,488732.3182,5456696.8781
Theft from Vehicle,2013,10,31,15,0,21XX W 10TH AVE,Kitsilano,488732.3182,5456696.8781
Theft from Vehicle,2013,10,31,20,0,21XX W 10TH AVE,Kitsilano,488732.3182,5456696.8781
Theft from Vehicle,2013,11,1,0,0,21XX W 10TH AVE,Kitsilano,488732.3182,5456696.8781
Theft from Vehicle,2016,1,19,14,0,21XX W 10TH AVE,Kitsilano,488732.3182,5456696.8781
Theft from Vehicle,2004,8,13,10,30,21XX W 10TH AVE,Kitsilano,488801.3863,5456695.0722
Theft from Vehicle,2004,8,23,22,0,21XX W 10TH AVE,Kitsilano,488801.3863,5456695.0722
Theft from Vehicle,2006,7,14,23,0,21XX W 10TH AVE,Kitsilano,488801.3863,5456695.0722
Theft from Vehicle,2007,10,31,19,0,21XX W 10TH AVE,Kitsilano,488801.3863,5456695.0722
Theft from Vehicle,2007,11,1,17,0,21XX W 10TH AVE,Kitsilano,488801.3863,5456695.0722
Theft from Vehicle,2007,11,1,17,30,21XX W 10TH AVE,Kitsilano,488801.3863,5456695.0722
Theft from Vehicle,2007,11,1,18,0,21XX W 10TH AVE,Kitsilano,488801.3863,5456695.0722
Theft from Vehicle,2007,11,2,0,0,21XX W 10TH AVE,Kitsilano,488801.3863,5456695.0722
Theft from Vehicle,2009,8,3,1,30,21XX W 10TH AVE,Kitsilano,488801.3863,5456695.0722
Theft from Vehicle,2009,8,4,0,0,21XX W 10TH AVE,Kitsilano,488801.3863,5456695.0722
Theft from Vehicle,2009,8,28,19,30,21XX W 10TH AVE,Kitsilano,488801.3863,5456695.0722
Theft from Vehicle,2009,8,29,0,0,21XX W 10TH AVE,Kitsilano,488801.3863,5456695.0722
Theft from Vehicle,2009,8,29,5,0,21XX W 10TH AVE,Kitsilano,488801.3863,5456695.0722
Theft from Vehicle,2018,7,31,16,0,21XX W 10TH AVE,Kitsilano,488803.4793,5456695.0178
Theft from Vehicle,2020,2,10,0,0,21XX W 10TH AVE,Kitsilano,488803.4793,5456695.0178
Theft from Vehicle,2022,5,22,18,0,21XX W 10TH AVE,Kitsilano,488803.4793,5456695.0178
Theft from Vehicle,2023,5,6,12,0,21XX W 10TH AVE,Kitsilano,488803.4825,5456695.0198
Theft from Vehicle,2022,9,22,9,25,21XX W 10TH AVE,Kitsilano,488826.0367,5456694.4371
Theft from Vehicle,2014,5,5,7,0,21XX W 10TH AVE,Kitsilano,488826.6349,5456694.4194
Theft from Vehicle,2007,7,16,12,0,21XX W 10TH AVE,Kitsilano,488833.1622,5456685.1046
Theft from Vehicle,2022,3,19,17,0,21XX W 10TH AVE,Kitsilano,488839.9245,5456684.9307
Theft from Vehicle,2003,5,29,8,45,21XX W 10TH AVE,Kitsilano,488866.9734,5456684.2356
Theft from Vehicle,2003,6,11,22,30,21XX W 10TH AVE,Kitsilano,488866.9734,5456684.2356
Theft from Vehicle,2004,9,23,18,30,21XX W 10TH AVE,Kitsilano,488866.9734,5456684.2356
Theft from Vehicle,2004,11,15,23,45,21XX W 10TH AVE,Kitsilano,488866.9734,5456684.2356
Theft from Vehicle,2007,1,25,4,44,21XX W 10TH AVE,Kitsilano,488866.9734,5456684.2356
